mass	pressure	temperature	radius	density	specificenergy	dm
2.494478105228516e+32	6.185591574601666e+16	9952400.982862959	10167387387.387388	45.91176196363036	2021725658056905.5	4.169090521095495e+30
2.452787200017561e+32	6.236341612550401e+16	9972752.23458137	10097747747.74775	46.19398745862825	2025859800948005.8	4.137715444278565e+30
2.4114100455747753e+32	6.287234539276629e+16	9993036.429988895	10028108108.108109	46.47643155521203	2029980322054324.5	4.1060549145645824e+30
2.3703494964291295e+32	6.33826571205751e+16	10013252.452654507	9958468468.46847	46.75906956209472	2034086994584632.0	4.074113124576198e+30
2.3296083651833674e+32	6.389430399902232e+16	10033399.183138696	9888828828.828829	47.04187648521547	2038179591136557.0	4.0418943716567006e+30
2.2891894214668006e+32	6.4407237836338584e+16	10053475.499107057	9819189189.18919	47.324827029766354	2042257883719661.8	4.009403057783208e+30
2.2490953908889684e+32	6.492140956007296e+16	10073480.275445625	9749549549.549551	47.60789560234601	2046321643778869.0	3.9766436894398443e+30
2.20932895399457e+32	6.543676921864078e+16	10093412.38437801	9679909909.90991	47.8910563132418	2050370642218258.0	3.9436208774468737e+30
2.169892745220101e+32	6.595326598324491e+16	10113270.695584258	9610270270.270271	48.174282978841276	2054404649425210.8	3.910339336746195e+30
2.1307893518526392e+32	6.64708481501766e+16	10133054.076321492	9540630630.630632	48.457549124174285	2058423435294916.5	3.876803886144694e+30
2.0920213129911923e+32	6.698946314350086e+16	10152761.391546253	9470990990.990992	48.74082798558626	2062426769255226.5	3.8430194480110624e+30
2.0535911185110815e+32	6.7509057518132824e+16	10172391.504038615	9401351351.351353	49.024092513544176	2066414420291864.2	3.808991047928489e+30
2.0155012080317965e+32	6.802957696330968e+16	10191943.274527973	9331711711.711712	49.30731537557582	2070386156973981.0	3.774723814302356e+30
1.977753969888773e+32	6.855096630646364e+16	10211415.561820563	9262072072.072073	49.5904689593431	2074341747480058.0	3.7402229779203085e+30
1.94035174010957e+32	6.907316951750045e+16	10230807.222928647	9192432432.432434	49.87352537585013	2078280959624149.5	3.7054938714676474e+30
1.9032968013948934e+32	6.959612971348939e+16	10250117.113201398	9122792792.792793	50.156456462787254	2082203560882469.5	3.670541928994152e+30
1.8665913821049517e+32	7.011978916376852e+16	10269344.086457426	9053153153.153154	50.43923378801121	2086109318420316.2	3.6353726853340994e+30
1.8302376552516106e+32	7.0644089295469384e+16	10288486.99511894	8983513513.513514	50.721828653161865	2089997999119321.2	3.5999917754788916e+30
1.7942377374968215e+32	7.116897069946701e+16	10307544.690347563	8913873873.873875	51.004212097416854	2093869369605044.0	3.564404933900045e+30
1.7585936881578212e+32	7.169437313675752e+16	10326516.022181734	8844234234.234236	51.28635490138364	2097723196274879.8	3.528617993825187e+30
1.7233075082195693e+32	7.222023554526864e+16	10345399.839675717	8774594594.594595	51.568227591130075	2101559245326298.2	3.4926368864639085e+30
1.68838113935493e+32	7.274649604710547e+16	10364194.991040153	8704954954.954956	51.84980044235309	2105377282785397.8	3.456467640183715e+30
1.6538164629530928e+32	7.327309195623675e+16	10382900.323784208	8635315315.315315	52.131043484686714	2109177074535776.0	3.4201163796391936e+30
1.6196152991567009e+32	7.379995978662288e+16	10401514.684859194	8565675675.675676	52.411926506148404	2112958386347714.0	3.3835893248467403e+30
1.5857794059082335e+32	7.432703526079083e+16	10420036.920803761	8496036036.0360365	52.69241905772518	2116720983907658.5	3.34689279021417e+30
1.5523104780060918e+32	7.485425331885627e+16	10438465.87789052	8426396396.396398	52.9724904580979	2120464632848018.5	3.310033183515143e+30
1.5192101461709404e+32	7.538154812799832e+16	10456800.402274169	8356756756.756758	53.252109798505444	2124189098777246.5	3.273017004816988e+30
1.4864799761227706e+32	7.590885309238624e+16	10475039.340141026	8287117117.117118	53.531245947746974	2127894147310221.5	3.235850845354819e+30
1.4541214676692223e+32	7.643610086356306e+16	10493181.53786001	8217477477.477478	53.80986755732361	2131579544098912.5	3.198541386356921e+30
1.4221360538056531e+32	7.696322335128486e+16	10511225.842134967	8147837837.837838	54.08794306671762	2135245054863328.5	3.161095397817303e+30
1.3905250998274802e+32	7.749015173481992e+16	10529171.100158395	8078198198.198199	54.36544070881024	2138890445422741.2	3.1235197372188453e+30
1.3592899024552917e+32	7.801681647470746e+16	10547016.159766484	8008558558.558559	54.6423285154368	2142515481727182.2	3.085821348203913e+30
1.3284316889732527e+32	7.854314732497683e+16	10564759.869595457	7938918918.91892	54.91857432307858	2146119929889200.0	3.048007259194802e+30
1.2979516163813047e+32	7.906907334582901e+16	10582401.079239205	7869279279.27928	55.19414577869142	2149703556215886.0	3.010084581962298e+30
1.2678507705616817e+32	7.959452291677872e+16	10599938.63940814	7799639639.639641	55.469010345669346	2153266127241139.5	2.972060510144063e+30
1.2381301654602411e+32	8.011942375025974e+16	10617371.402089285	7730000000.000001	55.7431353099436	2156807409758190.5	2.933942317710996e+30
1.2087907422831312e+32	8.064370290569117e+16	10634698.220707556	7660360360.360361	56.016487786215244	2160327170852360.0	2.895737357383495e+30
1.1798333687092962e+32	8.116728680400435e+16	10651917.950288152	7590720720.720721	56.28903472432054	2163825177934052.0	2.857453058996437e+30
1.1512588381193318e+32	8.169010124263077e+16	10669029.447620107	7521081081.081081	56.560742915728476	2167301198771973.5	2.8190969278141733e+30
1.12306786884119e+32	8.22120714109482e+16	10686031.571420893	7451441441.4414425	56.831579000168695	2170755001526575.0	2.7806765427945454e+30
1.0952611034132446e+32	8.273312190618443e+16	10702923.182502097	7381801801.801803	57.101509472388926	2174186354783703.0	2.742199554803671e+30
1.067839107865208e+32	8.325317674977693e+16	10719703.1439361	7312162162.162163	57.37050068904065	2177595027588460.5	2.703673684779485e+30
1.0408023710174132e+32	8.37721594041847e+16	10736370.321223717	7242522522.522523	57.63851887569083	2180980789479262.8	2.665106721847835e+30
1.0141513037989348e+32	8.428999279015182e+16	10752923.582462793	7172882882.882883	57.90553013395927	2184343410522082.5	2.626506521387471e+30
9.8788623858506e+31	8.480659930441843e+16	10769361.7985177	7103243243.243244	58.1715004487791	2187682661344886.2	2.5878810030479e+30
9.62007428554581e+31	8.532190083787608e+16	10785683.843189685	7033603603.603604	58.43639569577902	2190998313172230.8	2.5492381487178665e+30
9.365150470674025e+31	8.583581879416462e+16	10801888.593388047	6963963963.963964	58.700181648785545	2194290137860046.8	2.5105860004466556e+30
9.11409187062936e+31	8.634827410870504e+16	10817974.929302087	6894324324.324325	58.96282398744289	2197557907930559.2	2.4719326583179242e+30
8.866898604797568e+31	8.685918726816624e+16	10833941.734573819	6824684684.684686	59.224288304949276	2200801396607376.0	2.4332862782766006e+30
8.623569976969907e+31	8.736847833035883e+16	10849787.896471353	6755045045.045046	59.48454011590674	2204020377850709.2	2.3946550699100124e+30
8.384104469978906e+31	8.787606694455221e+16	10865512.306062948	6685405405.405406	59.74354486428267	2207214626392730.8	2.356047294183242e+30
8.148499740560581e+31	8.838187237220946e+16	10881113.858391684	6615765765.765766	60.00126793148087	2210383917773055.8	2.3174712611294656e+30
7.916752614447635e+31	8.88858135081337e+16	10896591.452650692	6546126126.126126	60.257674644519426	2213528028374338.0	2.2789353274962273e+30
7.6888590816980125e+31	8.938780890202006e+16	10911943.992358899	6476486486.486487	60.51273028431306	2216646735457972.2	2.2404478943486096e+30
7.464814292263151e+31	8.98877767804075e+16	10927170.385537293	6406846846.846848	60.7664000940577	2219739817199897.5	2.2020174046290327e+30
7.244612551800248e+31	9.0385635069022e+16	10942269.544885559	6337207207.207208	61.018649287713906	2222807052726485.8	2.163652340675807e+30
7.028247317732668e+31	9.088130141550555e+16	10957240.387959167	6267567567.567568	61.2694430585871	2225848222150504.0	2.1253612217001576e+30
6.815711195562652e+31	9.137469321252256e+16	10972081.837346744	6197927927.927929	61.518746588001434	2228863106607157.2	2.0871526012237464e+30
6.606995935440277e+31	9.186572762123531e+16	10986792.820847772	6128288288.288289	61.76652505406413	2231851488290179.5	2.049035064476244e+30
6.402092428992653e+31	9.235432159514154e+16	11001372.27165052	6058648648.648649	62.01274364051797	2234813150487979.8	2.011017225755198e+30
6.2009907064171325e+31	9.284039190426362e+16	11015819.12851016	5989009009.009009	62.257367545677845	2237747877619825.2	1.973107725748279e+30
6.0036799338423045e+31	9.332385515968197e+16	11030132.335927052	5919369369.3693695	62.50036199144911	2240655455272056.5	1.9353152288196708e+30
5.810148410960338e+31	9.380462783840229e+16	11044310.844325094	5849729729.729731	62.74169223242382	2243535670234320.8	1.897648420260879e+30
5.62038356893425e+31	9.42826263085472e+16	11058353.610230139	5780090090.090091	62.981323565051746	2246388310535812.0	1.8601160035080258e+30
5.434371968583447e+31	9.475776685486181e+16	11072259.596448388	5710450450.450451	63.21922133688243	2249213165481511.5	1.82272669732527e+30
5.252099298850921e+31	9.5229965704524e+16	11086027.772244753	5640810810.810811	63.45535095587546	2252010025688418.5	1.7854892329578427e+30
5.073550375555136e+31	9.56991390532465e+16	11099657.113521075	5571171171.171171	63.68967789977424	2254778683121754.5	1.74841235125319e+30
4.898709140429817e+31	9.616520309166171e+16	11113146.602994189	5501531531.531532	63.92216772554048	2257518931131139.0	1.711504799753897e+30
4.727558660454428e+31	9.662807403197651e+16	11126495.230373802	5431891891.891892	64.15278607884525	2260230564486716.5	1.674775329761814e+30
4.560081127478247e+31	9.708766813488613e+16	11139701.992540073	5362252252.252253	64.38149870361293	2262913379415231.5	1.6382326933759696e+30
4.396257858140649e+31	9.754390173673357e+16	11152765.893720862	5292612612.612613	64.60827145161355	2265567173636043.0	1.6018856405047742e+30
4.2360692940901715e+31	9.799669127690384e+16	11165685.945668645	5222972972.972974	64.83307029210033	2268191746397052.5	1.5657429158546304e+30
4.0794950025047085e+31	9.844595332543909e+16	11178461.167836951	5153333333.333334	65.05586132148788	2270786898510549.0	1.5298132558953596e+30
3.926513676915173e+31	9.88916046108621e+16	11191090.58755636	5083693693.693694	65.27661077306706	2273352432388964.5	1.4941053858051536e+30
3.7771031383346575e+31	9.93335620481942e+16	11203573.240209915	5014054054.054054	65.49528502675201	2275888152080499.0	1.4586280163951107e+30
3.6312403366951466e+31	9.977174276715506e+16	11215908.169407979	4944414414.414414	65.71185061885569	2278393863304652.5	1.4233898410162377e+30
3.4889013525935227e+31	1.0020606414052888e+17	11228094.427162422	4874774774.7747755	65.92627425188893	2280869373487600.5	1.388399532449111e+30
3.3500613993486116e+31	1.006364438126842e+17	11240131.07406011	4805135135.135136	66.13852280437904	2283314491797437.0	1.3536657397789908e+30
3.2146948253707126e+31	1.0106279972823192e+17	11252017.179435628	4735495495.495496	66.3485633407034	2285729029179263.0	1.3191970852567198e+30
3.0827751168450407e+31	1.0148505016080723e+17	11263751.821543183	4665855855.855856	66.55636312093341	2288112798390110.5	1.285002161148205e+30
2.95427490073022e+31	1.0190311374196058e+17	11275334.087727658	4596216216.216217	66.7618896106847	2290465614033684.5	1.2510895265731197e+30
2.829165948072908e+31	1.0231690949014187e+17	11286763.074594708	4526576576.576577	66.96511049096836	2292787292594918.0	1.2174677043350742e+30
2.7074191776394008e+31	1.0272635683976315e+17	11298037.888179885	4456936936.936937	67.165993668039	2295077652474329.0	1.1841451777445256e+30
2.5890046598649483e+31	1.0313137567032368e+17	11309157.64411673	4387297297.2972975	67.3645072832349	2297336514022166.5	1.1511303874364765e+30
2.4738916211213005e+31	1.0353188633558162e+17	11320121.46780375	4317657657.657658	67.56061972280544	2299563699572329.5	1.1184317281843403e+30
2.3620484483028664e+31	1.0392780969275662e+17	11330928.494570268	4248018018.0180182	67.75429962772112	2301759033476058.0	1.0860575457118357e+30
2.2534426937316827e+31	1.0431906713174638e+17	11341577.869841037	4178378378.378379	67.94551590346127	2303922342135372.0	1.0540161335046939e+30
2.148041080381213e+31	1.0470558060434136e+17	11352068.749299606	4108738738.738739	68.13423772977477	2306053454036258.0	1.0223157296237305e+30
2.0458095074188403e+31	1.0508727265342107e+17	11362400.29905037	4039099099.0990996	68.320434570409	2308152199781589.0	9.909645135213076e+29
1.9467130560667094e+31	1.054640664421151e+17	11372571.695779232	3969459459.45946	68.50407618280204	2310218412123758.5	9.59970602862785e+29
1.850715995780431e+31	1.0583588578291133e+17	11382582.12691283	3899819819.8198204	68.68513262773286	2312251925997030.5	9.293420503546991e+29
1.7577817907449611e+31	1.0620265516669616e+17	11392430.790776303	3830180180.1801805	68.86357427892568	2314252578549579.0	8.990868405817452e+29
1.6678731066867867e+31	1.0656429979170794e+17	11402116.89674949	3760540540.5405407	69.03937183260241	2316220209175231.5	8.692128868539684e+29
1.5809518180013898e+31	1.0692074559238715e+17	11411639.665421544	3690900900.9009013	69.21249631697881	2318154659544864.0	8.397280280663432e+29
1.4969790151947554e+31	1.072719192681061e+17	11420998.328743877	3621261261.2612615	69.38291910169947	2320055773637479.5	8.106400255724209e+29
1.4159150126375133e+31	1.0761774831176122e+17	11430192.130181443	3551621621.621622	69.55061190720669	2321923397770933.0	7.819565600736665e+29
1.3377193566301465e+31	1.0795816103820981e+17	11439220.324862212	3481981981.981982	69.71554681403802	2323757380632302.0	7.536852285267588e+29
1.2623508337774707e+31	1.0829308661253454e+17	11448082.17972486	3412342342.342343	69.87769627204804	2325557573307883.0	7.25833541070241e+29
1.1897674796704467e+31	1.086224550781178e+17	11456776.973664582	3342702702.702703	70.03703310954887	2327323829312813.0	6.984089179725593e+29
1.1199265878731908e+31	1.0894619738450955e+17	11465303.997677015	3273063063.063063	70.19353054236537	2329056004620308.0	6.714186866034583e+29
1.0527847192128448e+31	1.0926424541506915e+17	11473662.555000123	3203423423.423424	70.34716218279888	2330753957690483.0	6.44870078430114e+29
9.882977113698335e+30	1.0957653201436675e+17	11481851.96125414	3133783783.783784	70.49790204849623	2332417549498782.0	6.187702260403752e+29
9.264206887657959e+30	1.0988299101532446e+17	11489871.54457939	3064144144.1441445	70.64572457121783	2334046643563973.0	5.9312616019444206e+29
8.671080727463517e+30	1.101835572660811e+17	11497720.645771995	2994504504.5045047	70.79060460550069	2335641105975717.0	5.679448069071884e+29
8.103135920556329e+30	1.1047816665656357e+17	11505398.618417406	2924864864.8648653	70.93251743721167	2337200805421691.5	5.432329845625448e+29
7.559902935993784e+30	1.1076675614474712e+17	11512904.829021728	2855225225.2252254	71.07143879198584	2338725613214270.0	5.1899740106214636e+29
7.040905534931638e+30	1.1104926378258784e+17	11520238.65714074	2785585585.5855856	71.2073448435455	2340215403316730.0	4.952446510095691e+29
6.545660883922069e+30	1.1132562874161067e+17	11527399.495506624	2715945945.945946	71.34021222189531	2341670052368997.0	4.719812129323251e+29
6.073679670989744e+30	1.1159579133813594e+17	11534386.750152314	2646306306.3063064	71.47001802138867	2343089439712904.5	4.492134465431137e+29
5.62446622444663e+30	1.1185969305812763e+17	11541199.840533422	2576666666.666667	71.59673980866084	2344473447416962.0	4.2694759004209234e+29
5.197518634404537e+30	1.1211727658164805e+17	11547838.199647726	2507027027.027027	71.72035563042475	2345821960300626.0	4.05189757462002e+29
4.7923288769425354e+30	1.1236848580690117e+17	11554301.274152128	2437387387.3873878	71.84084402112435	2347134865958064.0	3.839459360576707e+29
4.4083829408848645e+30	1.126132658738495e+17	11560588.524477072	2367747747.747748	71.95818401044166	2348412054781389.0	3.632219837417174e+29
4.045160957143147e+30	1.128515631873889e+17	11566699.424938366	2298108108.1081085	72.07235513065298	2349653419983384.5	3.4302362656795524e+29
3.702137330575192e+30	1.1308332544006467e+17	11572633.463846374	2228468468.4684687	72.18333742383014	2350858857619677.5	3.233564562642832e+29
3.378780874310909e+30	1.1330850163431509e+17	11578390.143612524	2158828828.828829	72.29111144888262	2352028266610380.0	3.0422592781650113e+29
3.0745549464944076e+30	1.1352704210422573e+17	11583968.980853092	2089189189.1891894	72.39565828843627	2353161548761170.0	2.85637357104745e+29
2.788917589389663e+30	1.1373889853678096e+17	11589369.506490232	2019549549.5495498	72.49695955554493	2354258608783812.0	2.675959185940141e+29
2.5213216707956488e+30	1.1394402399259733e+17	11594591.26585021	1949909909.9099102	72.59499740023072	2355319354316115.5	2.501066430803171e+29
2.2712150277153318e+30	1.1414237292612507e+17	11599633.818758793	1880270270.2702703	72.6897545158494	2356343695941312.0	2.331744154939345e+29
2.0380406122213974e+30	1.1433390120530386e+17	11604496.739633778	1810630630.6306307	72.78121414527703	2357331547206849.5	2.16803972761215e+29
1.8212366394601824e+30	1.145185661306585e+17	11609179.61757459	1740990990.990991	72.8693600869141	2358282824642595.0	2.0099990172637123e+29
1.6202367377338113e+30	1.1469632645382238e+17	11613682.056448957	1671351351.3513515	72.95417670050375	2359197447778441.5	1.85766637134575e+29
1.4344701005992362e+30	1.1486714239547488e+17	11618003.674976602	1601711711.711712	73.0356489127606	2360075339161306.5	1.71108459677757e+29
1.2633616409214792e+30	1.1503097566268094e+17	11622144.106809912	1532072072.0720723	73.1137622228069	2360916424371523.0	1.5702949410440443e+29
1.1063321468170749e+30	1.1518778946562e+17	11626103.000611566	1462432432.4324327	73.18850270741237	2361720632038609.0	1.4353370739458548e+29
9.627984394224894e+29	1.1533754853369323e+17	11629880.020129109	1392792792.7927928	73.2598570260354	2362487893856409.5	1.3062490700145897e+29
8.321735324210304e+29	1.1548021913099728e+17	11633474.844266398	1323153153.1531532	73.32781242566168	2363218144597620.0	1.1830673916044102e+29
7.138667932605895e+29	1.156157690711536e+17	11636887.167151935	1253513513.5135136	73.39235674543792	2363911322127660.5	1.0658268726715808e+29
6.072841059934314e+29	1.1574416773148347e+17	11640116.698204039	1183873873.873874	73.45347842109791	2364567367417914.0	9.545607032528782e+28
5.118280356681436e+29	1.1586538606651758e+17	11643163.162192812	1114234234.2342343	73.51116648917763	2365186224558322.0	8.493004146534358e+28
4.268979942028001e+29	1.1597939662083202e+17	11646026.299298933	1044594594.5945947	73.56541059101775	2365767840769320.0	7.500758653539181e+28
3.5189040766740826e+29	1.160861735411998e+17	11648705.86516919	974954954.9549551	73.61620097655032	2366312166413120.5	6.569152276467238e+28
2.861988849027359e+29	1.161856925880513e+17	11651201.630968777	905315315.3153154	73.6635285078679	2366819155004337.0	5.698449750102401e+28
2.2921438740171188e+29	1.1627793114623338e+17	11653513.383430306	835675675.6756757	73.70738466257252	2367288763219942.0	4.888898702297362e+28
1.8032540037873824e+29	1.163628682350611e+17	11655640.924899515	766036036.0360361	73.7477615369029	2367720950908549.5	4.14072954273084e+28
1.3891810495142984e+29	1.1644048451765408e+17	11657584.073377702	696396396.3963964	73.78465184863761	2368115681099036.0	3.4541553592878323e+28
1.0437655135855152e+29	1.1651076230955046e+17	11659342.66256078	626756756.7567568	73.8180489397725	2368472920008474.0	2.829371822134919e+28
7.608283313720233e+28	1.1657368558659314e+17	11660916.541875007	557117117.1171172	73.84794677897095	2368792637049390.0	2.2665570955558155e+28
5.341726218164417e+28	1.1662923999208258e+17	11662305.576509379	487477477.47747755	73.87433996378549	2369074804836347.5	1.7658717576075618e+28
3.5758544605568554e+28	1.1667741284318974e+17	11663509.647444619	417837837.8378379	73.89722372264885	2369319399191829.0	1.3274587276528192e+28
2.248395732904036e+28	1.1671819313662606e+17	11664528.651478784	348198198.1981982	73.91659391663387	2369526399151445.5	9.51443201817855e+27
1.2969525310861812e+28	1.1675157155356566e+17	11665362.501249501	278558558.5585586	73.93244704098103	2369695786968447.5	6.379325964207001e+27
6.590199346654811e+27	1.1677754046381605e+17	11666011.12525277	208918918.91891894	73.94478022639225	2369827548117551.5	3.8701649940838085e+27
2.720034352571002e+27	1.1679609392923512e+17	11666474.46785838	139279279.2792793	73.95359124009099	2369921671298062.5	1.9876662983668534e+27
7.323680542041486e+26	1.1680722770639022e+17	11666752.489321876	69639639.63963965	73.95887848664664	2369978148436315.0	7.323680542041486e+26
